Owner,Collection City,Collection City Lat,Collection City Long,Call Number,Position in Volume,Composer,Comp. Dates,Comp. Nationality,Title,Opera,P. City,P. State,P.Country,Publisher Lat,Publisher Long,Publisher,Date,Publication decade,Subject,Has t.p.?,Illustration?
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,46,"Mendelssohn, Felix",1809-1847,German,Maybells and the flowers,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,47,"Hoffman, Leopold",,,Serenade : Schubert's beautiful melody,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1850,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,48,"Fricker, Anne",1820-,English,"There's a sigh in the heart, or, Far away",,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,J.E. Gould,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,49,"Glover, Stephen",1813-1870,English,Murmuring sea,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,50,"Steers, Fanny",-1861,,Last link is broken! : the subject from W.A. Mozart,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,51,"Browne, Miss",1790–1858,English,Messenger bird,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,52,"Glover, Stephen",1813-1870,English,Shower of pearls,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1850,Vocal duets with piano,1,0
Mary B. Reed,Washington,38.89511,-77.03637,LOC M1 .A15 v.132,53,"Ensign, James L.",,,Oh! It is an hour of sadness,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1855,1850,Vocal trios with piano,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,1,"Warren, George William",1828-1902,American,Bobolink polka,,New York,New York,United States,40.71427,-74.00597,"Firth, Son & Co.",1855,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,2,"Ketterer, Eugene",1831-1870,French,Gaetana mazurka,,New York,New York,United States,40.71427,-74.00597,S.T. Gordon,,1850,Piano music,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,3,"Hu?nten, Franz",1793-1878,German,Bords du Rhin : grande valse brillante,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,4,"Wallenhou, P. T.",,,Lancers quadrilles,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,5,"Grobe, Charles",1817-1879,German immigrant,Princess Alexandra entrée march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1863,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,6,"Grobe, Charles",1817-1879,German immigrant,Prince of Wales favorite polka,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1863,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,7,"Grobe, Charles",1817-1879,German immigrant,Wedding march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1863,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,8,"Getze, J. A. (Jacob Alfred)",,,Grand march : Faust,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1864,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,9,"Everest, Cornelius",,,Thou art so near,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1864,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,10,"Bilse, B. (Benjamin)",1816-1902,German,Caecilian march,,St. Louis,Missouri,United States,38.62727,-90.19789,Jacob Endres,,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,11,"Southgate, Frederic",1824-1885,English,Fillmore schottisch,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1856,1850,Piano music,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,12,"Holland, Albert",,,Fillmore quick step,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1856,1850,Piano music,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,13,"Petri, John F.",1811-1892,German immigrant,Eighty years ago,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1856,1850,Piano music,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,14,"Wickersham, Charles I.",,,Cornelia waltz,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,15,"Winner, Septimus",1827-1902,American,Col. Ellsworth's funeral march,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1861,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,16,"Foster, Stephen Collins",1826-1864,American,Come where my love lies dreaming,,New York,New York,United States,40.71427,-74.00597,William A. Pond,1860,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,17,"Glover, Stephen",1813-1870,English,Floating on the wind,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,,1850,Piano music,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,18,"Drayton, E. F.",,,Ever of thee,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Beck & Lawton,1859,1850,Songs with guitar,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,19,"Bellini, Vincenzo",1801-1835,Italian,Do I not prove thee from Bellini's opera Norma,Norma,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1850,Songs with guitar,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,20,"Ordway, John P.",1824-1880,American,Lone starry hours,,Boston,Massachusetts,United States,42.35843,-71.05977,E.H. Wade,,1850,Songs with guitar,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,21,"Blockley, John",1800-1882,English,List to the convent bells!,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,1850,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,22,"Pique, Ed.",1815-1895,Austrian immigrant,Vale of rest,,St. Louis,Missouri,United States,38.62727,-90.19789,Balmer & Weber,,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,23,"Gilmore, P. S. (Patrick Sarsfield)",1829-1892,Irish immigrant,Sad news from home : a ballad,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,1854,1850,Songs with guitar,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,24,"Glover, Stephen",1813-1870,English,Charity,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,J.E. Gould,1849,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,25,"Peale, B. F.",,,Twilight dews,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1828,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,26,"Glover, Stephen",1813-1870,English,What are the wild waves saying?,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,27,"Bellini, Vincenzo",1801-1835,Italian,"Hear me, Norma",Norma,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1850,Songs with guitar,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,28,"Glover, Stephen",1813-1870,English,Murmuring sea,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1852,1850,Vocal duets with piano,1,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,29,"Morton, T.",,,Juanita,,Cincinnati,Ohio,United States,39.162,-84.45689,W.C. Peters,1859,1850,Songs with guitar,1,1
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,30,"Faulac, J. A.",,,When stars are in the quiet skies,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,31,"Tully, John H.",,,Love launched a fairy boat,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,1848,1850,Songs with guitar,0,0
Kate T. Weast,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.133,32,"Drayton, E. F.",,,I've brought thee an ivy leaf,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Beck & Lawton,1859,1850,Songs with guitar,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,1,"Stein, C. F.",,,Girard house polka,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1852,1850,Piano music,1,1
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,2,"Kleber, Henry",1816-1897,German immigrant,Spirit polka,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1851,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,3,"Kerssen, Charles",,,Mineral water polka,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1853,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,4,,,,Evergreen polka,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,0,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,5,"Jullien, Louis Antoine",1812-1860,French,Katy-did polka,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1853,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,6,"Philby, Henry",,,Rose bud polka,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1854,1850,Piano music,0,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,7,,,,Sontag polka,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,,1850,Piano music,1,1
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,8,"Munck, Johann",,,Bouquet schottisch polka,,New York,New York,United States,40.71427,-74.00597,Horace Waters,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,9,"Harris, Franklin L.",,,Lilly Dale schottisch,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,J.E. Gould,1853,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,10,"Schaeffer, John",,,Home club schottisch,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,11,"Albert, Charles d'",1809-1886,French,Genevieve waltzes,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,12,"Beethoven, Ludwig van",1770-1827,German,Gertrude's dream waltz,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,0,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,13,"Beyer, Ferdinand",1803-1863,German,Evening star waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,14,"Beyer, Ferdinand",1803-1863,German,Morning star waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,15,"Coinchon, A. (Alexis)",,,Fugitives,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,16,"Krummacher, Hans",,,Rosa de Vries waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,17,"Jullien, Louis Antoine",1812-1860,French,Prima donna waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,18,"Jullien, Louis Antoine",1812-1860,French,Adieu to America waltzes,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,19,"Grobe, Charles",1817-1879,German immigrant,Battles of Palo Alto & Resaca de la Palma,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,1846,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,20,"Wallerstein, A. (Anton)",1813-1892,German,Premiere amour,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,21,"Hu?nten, Franz",1793-1878,German,Epine Blanche waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,22,"Marcailhou, G. (Gatien)",1807-1855,French,Juana valse sentimentale,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,23,"Albert, Charles d'",1809-1886,French,Rose queen waltzes,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,24,"Wallerstein, A. (Anton)",1813-1892,German,Croix d'or,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,25,"Albert, Charles d'",1809-1886,French,Belle suisse : waltzes,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,26,"Grobe, Charles",1817-1879,German immigrant,Salut a Pittsburgh,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1853,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,27,"Grobe, Charles",1817-1879,German immigrant,Katy Darling,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1852,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,28,"Petri, John F.",1811-1892,German immigrant,Mary Astore,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1853,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,29,"Nebauer, Adolfe",,,Swiss herdsman,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,30,"Grobe, Charles",1817-1879,German immigrant,Pestal,,Baltimore,Maryland,United States,39.29038,-76.61219,George Willig Jr.,1851,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,31,"Grobe, Charles",1817-1879,German immigrant,New England! New England!,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,1850,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,32,"Grobe, Charles",1817-1879,German immigrant,Solitude sweetened,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,33,"Grobe, Charles",1817-1879,German immigrant,Bird song,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,1851,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.134,34,"Blumenthal, Jacques",1829-1908,German,Source : caprice,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,1,"Petersilia, Florence F.",1861-1915,English,Fountain of love waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1854,1850,Piano music,1,1
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,2,"Dister, Valentine",,,Snow storm waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,"Couenhoven, Scull & Co.",1852,1850,Piano music,0,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,3,"Southgate, Frederic",1824-1885,English,Amaranti : valse elegante,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,4,"Allen, Benjamin Dwight",1831-1914,American,Merry sleigh bells waltz,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,5,"Colman, H. S.",,English immigrant,Reception waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,6,"Burgmu?ller, Friedrich",1806-1876,German,Giralda valse brillante,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,7,"Lenschow, Charles",1821-1890,German immigrant,Premium waltzes,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1855,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,8,"Southgate, Frederic",1824-1885,English,May-day waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,Thomas A. Schmidt,1855,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,9,"Osborne, George Alexander",1806-1893,Irish,Pluie de perles : valse brillante,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,10,"Colman, H. S.",,English immigrant,Sparkling waltz,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,11,"Grobe, Charles",1817-1879,German immigrant,Bal des fees,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,1846,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,12,Hunter,,,Pop goes the weasel,,Baltimore,Maryland,United States,39.29038,-76.61219,Henry McCaffrey,1854,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,13,"Southgate, Frederic",1824-1885,English,Viola : polka de caprice,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,14,"Jaell, Alfred",1832-1882,Austrian,Bohemian polka,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,15,"Southgate, Frederic",1824-1885,English,Rainbow polka,,Baltimore,Maryland,United States,39.29038,-76.61219,Miller & Beacham,1855,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,16,"Southgate, Frederic",1824-1885,English,Phantom polka,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
Ann Kate Gardner,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.135,17,"Southgate, Frederic",1824-1885,English,Ariel polka,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,,1850,Piano music,1,0
